estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,2,100,0.1174106556947892,-0.8646609335025643
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,4,200,0.24006272131054354,-0.8710549520918133
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,5,200,0.2709307336178223,-0.8720309379659392
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.4,3,200,0.08961013467875696,-0.8817154290384416
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,sigmoid,0.001,0.1,2,100,0.02838412367237422,-0.8849719026500347
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,relu,0.001,0.4,5,150,0.6656791860361347,-0.8898965847441365
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,relu,0.001,0.4,3,50,0.39276681795601226,-0.9026638799895161
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,sigmoid,0.01,0.4,3,200,0.1665828789616136,-0.9036196243830809
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.001,0.7000000000000001,3,50,0.16190086521230246,-0.9037186767214697
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,relu,0.001,0.7000000000000001,3,200,0.6922619623474486,-0.9122850903047047
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.001,0.7000000000000001,4,50,0.07956125111814827,-0.9132544487499229
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,1,100,0.10928367247311667,-0.9164939607479102
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.4,2,150,0.018240232620083424,-0.9212030652328181
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,3,100,0.1380491080223646,-0.9316105240628618
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.001,0.7000000000000001,5,50,0.061572869873405156,-0.9390741451843465
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.1,5,150,0.1837841243496286,-0.9401082915213422
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.001,0.7000000000000001,1,50,0.10520454901331286,-0.9429125819723043
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,tanh,0.01,0.4,3,100,0.0374828287998989,-0.9467966232585238
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,sigmoid,0.001,0.4,3,150,0.12090203788596195,-0.9506657531426955
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,sigmoid,0.001,0.1,3,200,0.06684114687602719,-0.9541388728537449
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021A99EF2DC0>,relu,0.01,0.1,5,150,0.5112601282949016,-0.9599840388493324
