estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,5,150,0.07551766616945395,-0.38915841693044306
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,5,50,0.08665294408022096,-0.38921433261672944
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,1,50,0.04399857293884536,-0.3896220884314747
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,5,150,0.06726417302674129,-0.39062069015972234
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,4,200,0.06585482665207082,-0.3907161658391861
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,3,200,0.05929281811270131,-0.3907663998814531
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,5,200,0.05218778813745313,-0.3931299698393119
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,4,150,0.1297291125914203,-0.3934221985967213
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,2,100,0.08050049686634835,-0.39351690807392253
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,4,150,0.07182755848034963,-0.3937378070930584
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,5,200,0.07830248681924767,-0.39405812740087953
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,4,100,0.09874913433632414,-0.3941408027382859
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,5,150,0.05172922546742351,-0.3953486821601254
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.1,1,50,0.05792002790379155,-0.39589136158510635
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,2,150,0.06216220817388775,-0.39727011135538615
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,3,10,0.04455830184902472,-0.3977140666107758
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,2,100,0.060536898108602105,-0.3985943077069602
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.7000000000000001,1,100,0.06126092070488528,-0.398772672848123
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,3,150,0.1356274635783468,-0.39881384069585113
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,2,200,0.0668856275051981,-0.4005587555821343
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,4,200,0.04444182310612548,-0.4009473090259353
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,2,10,0.06823634346293075,-0.40098366083114556
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,5,50,0.06782158154994437,-0.40109412004385714
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,2,100,0.10820339312799555,-0.40110985530568055
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,5,100,0.07658720596680137,-0.401256538551617
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,5,200,0.09330804650427788,-0.40141966532685797
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,2,50,0.048691457832485026,-0.40150525031185785
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,4,150,0.07262522558241337,-0.4020237025702431
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,3,100,0.04232858559407151,-0.4024400101334322
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,1,100,0.047973088025751426,-0.40248952143469613
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,4,200,0.11500300902339552,-0.4025172941998517
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,3,10,0.09904629326576714,-0.4028568477621852
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,4,150,0.04164153212785166,-0.4029408341865044
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,4,100,0.051336097796061395,-0.403191057169255
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.1,2,50,0.0964118194963484,-0.4036599301922735
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,4,200,0.1153535545529287,-0.40419810124244926
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,1,100,0.04856285395652816,-0.40424097987481655
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,1,100,0.04065080765607213,-0.4042510446680665
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,3,150,0.09570689209833219,-0.4055849992664138
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,1,50,0.034742574017674305,-0.405675123486576
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,4,200,0.030104595912439948,-0.4060085309140307
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.01,0.7000000000000001,1,100,0.05779554503507905,-0.4060276803812958
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,2,100,0.10303192591742051,-0.40726929344092955
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,2,150,0.062050541414783555,-0.40767339430474525
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,4,200,0.1148427854293464,-0.40803956600101554
