estimator,filter__degree,filter__window,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,23,0.07722142055934936,-0.3392970254694365
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,11,0.061778815758808434,-0.33952767591315347
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,23,0.05629820698124178,-0.34004295991869316
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,27,0.07164459719466987,-0.3411800034283233
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,23,0.06603521983078882,-0.34204935989533514
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,19,0.09642851995380329,-0.34224235325973185
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,4,11,0.062314594568187026,-0.34310659534996335
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,6,17,0.10506170679755866,-0.34324478332876474
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,25,0.05688650132820863,-0.34356723857815596
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,9,0.06303543409392624,-0.34414425132317455
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,13,0.09484728315419333,-0.345122683870851
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,19,0.08747805885026895,-0.34599163323981175
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,7,0.03844298696900181,-0.3463926848075517
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,23,0.07503186068413845,-0.3464555701611919
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,13,0.09472449297672332,-0.34646201194666015
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,27,0.08929296610069279,-0.34669233401949795
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,9,0.0883880800213255,-0.34732539609246177
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,29,0.05414264482373038,-0.3483017984674127
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,15,0.08777272044589374,-0.34891321281936716
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,25,0.08438346916425718,-0.34896443536523625
