estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.7000000000000001,1,200,0.06643737749839537,-0.3804788875762301
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,1,150,0.04979538263244322,-0.38053965002995505
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,3,150,0.061536101200819995,-0.3810704109871505
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,2,150,0.08682137486115982,-0.3811118386181812
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.4,2,150,0.10205054386000757,-0.3818038209530578
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,4,100,0.055286307494893466,-0.38212260513549345
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.7000000000000001,1,100,0.05908266310571316,-0.3821400367527041
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,4,150,0.028404543277937778,-0.38224908892582504
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,1,200,0.04838596675391733,-0.38234901859794346
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.1,2,100,0.0643694555613497,-0.38235896012870585
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.4,2,100,0.04183235131148868,-0.38266381126550286
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,2,50,0.038275152751678754,-0.3827852747731471
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,2,100,0.03438045260516332,-0.3828819356560509
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,1,100,0.05580375562924012,-0.38297892543614204
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,3,100,0.046685189007977634,-0.3835352501648966
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,1,100,0.04673369877675075,-0.38362379065900964
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.4,1,200,0.05841313907852647,-0.3837008698544117
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.4,2,200,0.06687039483939748,-0.3837013976785493
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,1,200,0.055533454390428755,-0.38401497429874426
