estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.4,2,150,0.04570299266332233,-0.3502623769305125
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.1,1,100,0.05146335858521772,-0.3505095914310263
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,5,200,0.08213452884293963,-0.3512902736506879
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,4,150,0.07311995158016499,-0.35138376788392917
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,3,150,0.07941818829324503,-0.35143994474687446
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.4,2,200,0.061155261973213006,-0.3514554749397334
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,5,200,0.09334324698682954,-0.35195304227287905
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.4,1,50,0.0549870069925578,-0.35329959181146836
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,1,150,0.061331518012770106,-0.35341867313148223
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,5,200,0.08123934524978212,-0.354195642903973
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.7000000000000001,1,50,0.077898508239292,-0.35466470497083985
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,2,200,0.05709445576345775,-0.35469967997410173
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,1,100,0.05701097343845041,-0.3548115062679006
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,3,150,0.04885688464785904,-0.35515580289093596
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,4,100,0.09316209477336107,-0.356497129598196
