estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,4,150,0.07137665557790705,-0.29341925512210615
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,2,200,0.04182483322396179,-0.293649225890683
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,5,100,0.05287453551733262,-0.2940153503473114
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,4,150,0.056938460690472426,-0.29411843038997987
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,1,200,0.05599412859999759,-0.29433740696141675
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,5,200,0.05549410668420507,-0.29440526489916624
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,1,200,0.06419858902010293,-0.2945010109328151
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,4,100,0.053675063270666595,-0.29461630018456997
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,4,150,0.07271774786348564,-0.29489924544442686
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,3,200,0.06664669195996582,-0.29490265564521556
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.4,2,100,0.058039144137418834,-0.29526611676105763
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,1,150,0.07120807657399493,-0.29558550013724216
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,2,50,0.07578397103302291,-0.29567880821615605
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,1,100,0.05704434582209258,-0.2960349796712681
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,3,50,0.05907624122723613,-0.296038396872569
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,2,200,0.07580583596908175,-0.29619963137274563
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,5,100,0.07474743342619275,-0.2962105310888158
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.4,2,50,0.05157623460418661,-0.29650556827654473
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.4,1,200,0.07693860361137227,-0.2968216688208994
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,2,150,0.07243983685985961,-0.29693493964174006
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,2,100,0.06543994282647597,-0.29701423841661356
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,5,200,0.05323201834268122,-0.29813739665470496
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,1,150,0.07997752889457514,-0.29819074303163895
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,2,150,0.0708173494697539,-0.29819260922002916
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.4,2,150,0.06490339425524305,-0.29846479972922013
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,2,100,0.046336941457425444,-0.29870335072386883
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,2,200,0.06769600871102989,-0.2988113048319766
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,5,150,0.050443836667989406,-0.29930412306238596
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,1,50,0.05674280879471008,-0.2995182933688322
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,1,100,0.06569510056771687,-0.30017984808398734
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,5,150,0.05238500474916513,-0.30057302104942524
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,3,200,0.07419027105299854,-0.3007848045176508
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,1,50,0.05524010554981129,-0.3010236904847911
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,2,150,0.05226317383649871,-0.30115063569205003
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,4,50,0.08649928470579323,-0.3021759903123741
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.7000000000000001,1,200,0.09385831129189978,-0.3026845697009243
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,2,50,0.058626498096991164,-0.30293683077450395
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,5,50,0.06323963835664989,-0.3032717003431783
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.4,3,200,0.04104244739611486,-0.30341080863374637
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,1,50,0.0717832287713194,-0.30392843834990385
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,3,200,0.052714536651182156,-0.3044592512842291
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,1,200,0.07421118558303333,-0.3045377147413939
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.7000000000000001,2,50,0.05741729486273953,-0.3046348117912504
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.7000000000000001,3,200,0.04999977902882393,-0.304681319521919
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,2,150,0.06775480773858034,-0.3051656152210999
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,1,100,0.08022481609379457,-0.30552490547078726
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.4,1,150,0.06642261576829923,-0.30558188602008823
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,1,150,0.07403691473806547,-0.3057621762454359
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,5,100,0.057060654799654165,-0.3058126594651568
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,2,100,0.05771456075389828,-0.30612629404269776
