estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.4,3,100,0.05664792624356867,-0.30492020512434637
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.1,3,100,0.07595212804568004,-0.30511637060056773
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.1,1,100,0.07119692799514614,-0.3051190880211196
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.7000000000000001,2,100,0.07493589937328059,-0.3060964178002715
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.7000000000000001,1,200,0.09346374693403262,-0.30609922012749524
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,2,200,0.08257740785888029,-0.3061114141010014
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,2,100,0.08036159258065723,-0.3064724840214638
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.4,1,200,0.0951862576680228,-0.307301191907628
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,3,200,0.09729838084468832,-0.30771853818603156
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.1,3,200,0.07437146891947732,-0.3095496907020623
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.4,1,50,0.08369745580072127,-0.31328815676486244
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,2,200,0.06969354571830472,-0.3140711048432533
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,1,150,0.09025552211818916,-0.314306986749241
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,4,200,0.07449946305702133,-0.3144177367168437
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,2,100,0.06114595946238999,-0.31442460154739893
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,2,200,0.07798738584015052,-0.31488523877667696
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,2,100,0.06878137730233581,-0.31512570188656025
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,1,50,0.028647255211742776,-0.3157204000343287
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.1,3,100,0.06636125453101646,-0.3158740459618856
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,2,150,0.06538636219799107,-0.3170418776250001
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,2,150,0.06274584404224556,-0.3178820528766232
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,1,200,0.0653692913777526,-0.31826720941057485
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,3,150,0.07670924677923764,-0.31836252842690493
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,2,200,0.06705126187626068,-0.3184568087335927
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,2,150,0.06280699678318938,-0.3186263203302567
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,2,50,0.057283798936398726,-0.3199809492395772
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,2,150,0.07004081348154417,-0.3201033976289861
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,2,200,0.0497618227901684,-0.32036179025082095
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,3,150,0.07513200416947748,-0.32087254046570834
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,4,150,0.07422517479968385,-0.32126237278616054
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,1,100,0.08195086162319419,-0.3219702283065343
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,1,200,0.07998751633700828,-0.32243703786993244
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,3,150,0.07043752543037204,-0.322586159755741
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,4,200,0.07729789391763772,-0.32376840937184687
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,5,200,0.07695700425488439,-0.3240019043752289
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.7000000000000001,3,50,0.052433566462312536,-0.32403655006744414
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,2,150,0.08315088976109067,-0.3242719629434743
